,리뷰수(개),평점,평균 연봉(만)
코오롱생명과학(주),313,2.9,4234.0
프레스티지바이오로직스(주),311,1.6,3679.0
사회복지법인월드비전,308,3.6,3525.0
대한적십자사,304,2.5,3337.0
(주)알피바이오,296,2.2,3546.0
동아제약(주),296,3.0,4349.0
건일제약(주),292,2.4,3931.0
진양제약(주),285,1.7,3243.0
충남대학교병원,285,3.1,3746.0
동성제약(주),281,1.9,3675.0
(주)시지바이오,280,2.6,4080.0
부광약품(주),279,2.7,4028.0
(주)종근당바이오,274,2.9,4410.0
명인제약(주),273,2.2,4601.0
바이엘코리아(주),273,3.5,5047.0
하나제약(주),272,2.3,4256.0
(의)삼광의료재단,268,2.5,3119.0
(주)비씨월드제약,268,2.4,3488.0
일성신약(주),266,2.4,3540.0
(주)유한화학,265,2.2,4354.0
경북대학교병원,261,3.5,3886.0
부산대학교병원,259,3.2,3741.0
자생한방병원,259,2.5,3125.0
동화약품(주),257,3.7,5022.0
삼아제약(주),256,2.5,3715.0
유유제약(주),256,2.6,4084.0
사회복지법인 밀알복지재단,255,2.6,3286.0
제이더블유신약(주),254,2.2,4323.0
영진약품(주),250,3.0,4988.0
고려제약(주),243,1.9,3054.0
연세대학교 의과대학 강남세브란스병원,234,2.9,4777.0
경희의료원,232,3.1,4136.0
(주)펜믹스,231,2.7,3607.0
현대약품(주),231,3.0,4815.0
중앙대학교병원,230,3.0,4087.0
메드트로닉코리아(주),229,3.4,4969.0
삼천당제약(주),227,2.5,4063.0
원진성형외과,227,3.1,2720.0
휴마시스(주),222,2.1,3668.0
삼일제약(주),214,2.8,4423.0
(주)로킷헬스케어,213,2.0,4941.0
경남제약(주),213,2.2,3800.0
연세의료원,211,3.3,5031.0
순천향대학교부속부천병원,210,2.7,4423.0
(주)더좋은,208,2.3,2491.0
(주)녹십자셀,206,2.4,3421.0
이대목동병원,206,3.0,4757.0
(주)사이넥스,205,2.6,4052.0
한림대학교성심병원,205,2.4,4234.0
대한산업보건협회(사),204,2.9,3848.0
보훈공단 중앙보훈병원,203,3.1,3949.0
건국대학교병원,202,3.1,4392.0
(주)유바이오로직스,199,2.5,3674.0
(주)퍼슨,198,2.1,3421.0
(주)한국팜비오,198,2.4,4359.0
(주)디알텍,197,2.7,3845.0
(주)폴루스,195,2.5,3926.0
한양대학교병원,194,3.2,4212.0
실로암시각장애인복지관,193,1.9,2903.0
(주)태준제약,190,2.8,3750.0
(의)이원의료재단,187,2.4,3818.0
양산부산대학교병원,187,3.3,3945.0
대한뉴팜(주),186,2.4,3799.0
세이브더칠드런코리아,185,3.1,3292.0
인하대학교의과대학부속병원,185,3.1,4162.0
한미정밀화학(주),184,3.0,3834.0
(주)한국얀센,183,3.6,5653.0
국립중앙의료원,183,2.8,4396.0
(주)글락소스미스클라인,182,3.7,7856.0
건양대학교병원,178,2.4,3725.0
삼진제약(주),178,3.1,4965.0
아주약품(주),178,2.8,4160.0
아산제약(주),177,2.2,3277.0
동아대학교병원,176,2.7,3874.0
한국프라임제약(주),176,2.0,2974.0
(주)제넥신,173,2.6,4351.0
(주)에스엘에스바이오,172,1.4,3198.0
(주)CMG제약,170,1.8,3295.0
녹십자의료재단,170,2.2,3537.0
명지병원,170,2.5,3490.0
(주)메드파크,167,1.6,3330.0
강동경희대학교병원,167,3.4,4043.0
순천향대학교부속천안병원,167,2.8,4077.0
(주)에스텍파마,166,2.7,3449.0
콜마비앤에이치(주)푸디팜사업부문,166,2.3,4395.0
(주)파마리서치,162,3.0,4212.0
알보젠코리아(주),161,2.7,5094.0
서울특별시서울의료원,160,2.8,3624.0
(주)메타바이오메드,159,2.9,3213.0
메디포스트(주),158,3.2,3871.0
충북대학교병원,158,3.2,4086.0
성균관대학교 삼성창원병원,157,2.8,4059.0
조아제약(주),156,2.6,3897.0
한국유니온제약(주),156,1.9,3174.0
서울특별시보라매병원,155,3.3,4344.0
소람한방병원,155,1.7,4473.0
승가원,155,2.4,3089.0
대웅바이오(주),152,3.2,4566.0
전남대학교병원,152,2.9,4080.0
한화제약(주),152,2.7,4206.0
국제약품(주),150,2.8,4200.0
(의)온그룹의료재단 온종합병원,145,2.0,2866.0
(주)오리엔트바이오,144,1.9,2933.0
(주)마더스제약,143,2.5,3696.0
(주)한국백신,143,2.8,3786.0
한림대학교의료원,141,2.0,3945.0
(주)다림바이오텍,140,2.4,4277.0
(주)래피젠,140,2.0,3889.0
(주)차바이오텍,140,2.4,3728.0
(주)이수앱지스,137,2.7,4756.0
(주)서울제약,136,2.7,3601.0
대정화금(주),136,2.3,3359.0
이니스트에스티(주),136,2.1,3367.0
전북대학교병원,136,3.2,3598.0
(주)바이오넷,134,2.4,3464.0
보령바이오파마(주),133,2.3,4419.0
한국코러스(주),133,2.2,3146.0
신신제약(주),132,2.3,4150.0
(주)코스모진텍,131,2.0,2636.0
인제대학교부산백병원,131,2.9,4101.0
(주)얀센백신,130,3.6,5311.0
경상대학교병원,130,3.2,3625.0
제이더블유생명과학(주),130,3.1,4539.0
(주)쎌바이오텍,129,2.2,3881.0
연세대학교 원주세브란스기독병원,129,3.1,4363.0
강원대학교병원,128,3.1,3265.0
동국대학교 일산병원,128,2.8,3783.0
울산대학교병원,124,3.4,4363.0
(주)제뉴원사이언스,123,2.7,4588.0
에스케이바이오랜드(주),123,2.7,3829.0
콜마파마(주),123,2.5,4274.0
한국오츠카제약(주),123,3.4,5106.0
한림대학교강남성심병원,123,2.4,4119.0
대자인병원,121,2.0,2862.0
바디텍메드(주),121,3.3,3561.0
(주)바이오노트,120,2.9,4615.0
(주)인트론바이오테크놀로지,119,2.2,3252.0
(주)녹십자웰빙,118,2.8,4412.0
고려대학교 안산병원,118,3.0,4315.0
오산한국병원,118,2.0,2583.0
(주)한국비엔씨,117,2.6,3521.0
(주)메디트,116,3.1,4833.0
(주)비보존제약,116,2.2,3543.0
(주)셀리버리,116,2.7,3626.0
가톨릭대학교 부천성모병원,115,3.3,4142.0
의료법인인성의료재단 한림병원,115,2.2,3031.0
(주)알바이오,114,1.8,3035.0
차병원,114,2.3,3455.0
테고사이언스(주),112,2.6,3394.0
구주제약(주),111,2.5,3669.0
화일약품(주),111,2.3,3363.0
대전선병원,110,2.4,3341.0
애니젠(주),110,1.7,3058.0
코오롱제약(주),109,3.1,4412.0
(주)다산제약,108,2.5,3653.0
(주)바이오인프라,107,2.1,3488.0
에스케이플라즈마(주),107,2.7,4305.0
에스트라(주),107,2.4,4785.0
피씨엘(주),107,2.2,3823.0
(주)엔케이맥스,106,2.4,3233.0
가톨릭대학교 의정부성모병원,105,3.2,4181.0
부민병원,105,2.1,3255.0
엔티엘의료재단,105,2.5,2848.0
(의)하나로의료재단,104,2.4,2799.0
제이더블유홀딩스(주),104,2.9,4674.0
고신대학교 복음병원,103,3.2,4229.0
나누리병원,103,2.1,2872.0
(재)서울의과학연구소,101,2.7,3659.0
파미셀(주),101,2.4,3381.0
(주)엔지켐생명과학,100,2.0,3176.0
(의)미래의료재단,99,2.7,3132.0
(주)에스피엘,99,2.2,3315.0
삼성어린이집,99,2.7,2762.0
(주)국전약품,98,2.6,3805.0
알리코제약(주),98,2.1,4105.0
한마음창원병원,98,2.2,3347.0
인제대학교 해운대백병원,97,3.0,4024.0
한국신약(주),95,1.7,2445.0
에이치엘비제약(주),94,2.8,3253.0
홀트아동복지회,94,2.4,2955.0
(주)중앙백신연구소,93,3.2,3202.0
(주)한서켐,93,2.4,3570.0
검단탑병원,90,2.4,3148.0
서울순천향대학교병원,90,2.7,4233.0
성심의료재단 강동성심병원,90,2.9,3856.0
효산의료재단안양샘병원샘한방병원,90,2.1,3084.0
엘지생명과학(주),89,3.6,5182.0
한림대학교 동탄성심병원,89,2.4,4451.0
엘앤씨바이오(주),88,2.4,3471.0
미래제약(주),87,1.5,2503.0
한신메디피아의원,87,2.4,2809.0
올리패스(주),86,2.5,4175.0
(사)한국나눔연맹,85,2.8,3335.0
(주)헥토헬스케어,85,3.1,4129.0
나나성형외과,84,2.9,3129.0
녹십자수의약품(주),84,2.8,3435.0
(주)시믹코리아,83,2.7,4866.0
(주)한국아브노바,83,2.0,3975.0
(주)나음케어,82,3.7,3990.0
(주)바이오닉스,82,2.3,3076.0
부천대성병원,82,1.5,2428.0
(주)셀루메드,81,2.3,3066.0
미쓰비시다나베파마코리아(주),81,3.0,4226.0
싸토리우스코리아바이오텍(주),81,3.4,4598.0
월드쉐어,81,1.7,2709.0
(주)녹십자홀딩스,79,3.4,5011.0
(의)한국의료재단,1,3.0,3465.9402480270574
(사)굿피플인터내셔널,76,2.6,2844.0
우리들병원,76,2.7,2946.0
(주)옵투스제약,75,2.9,3883.0
그랜드 성형외과병원,75,2.0,3010.0
대우제약,75,2.5,2940.0
위더스제약(주),75,3.0,3648.0
대한약품공업(주),74,2.4,4174.0
디아이디바이오(주),74,2.0,2753.0
(주)네이처셀,73,1.9,3088.0
에스케이바이오팜(주),73,3.1,5637.0
하원제약(주),73,2.2,3348.0
(주)바이오솔루션,72,2.1,3394.0
(주)인성메디칼,72,2.1,3236.0
(주)한국피엠지제약,72,2.0,3222.0
삼익제약(주),72,2.3,3559.0
(주)테라젠바이오,71,2.4,3559.0
(주)푸르고바이오로직스,71,2.7,4068.0
(주)한국로슈,71,3.7,6272.0
대구파티마병원,71,2.5,3608.0
초당약품공업(주),71,2.1,3434.0
한올바이오파마(주),71,3.1,4513.0
(주)세운메디칼,69,2.3,3084.0
(주)안트로젠,69,2.3,3541.0
대진의료재단분당제생병원,69,2.5,3933.0
밝은눈안과,69,2.7,2977.0
(의)한성재단포항세명기독병원,68,2.6,3590.0
(주)큐라티스,68,2.1,4104.0
연세세브란스병원,68,3.2,4708.0
한국파스퇴르연구소,68,3.0,4503.0
국립재활원재활병원,67,2.6,3586.0
우진비앤지(주),67,2.3,3400.0
뷰성형외과,66,2.8,3161.0
서울특별시서남병원,66,2.8,4173.0
(주)오스테오닉,65,1.8,3065.0
(주)옵티팜,65,2.5,3633.0
리엔장의원 강남점,65,2.8,3013.0
성원애드콕제약(주),65,1.5,2787.0
혜민병원,65,2.4,3024.0
(주)넥스젠바이오,64,3.3,3454.0
(주)메디에이지,64,2.4,4054.0
멀츠코리아,64,2.7,4976.0
한전의료재단(의) 한일병원,64,3.1,3388.0
(주)그래디언트,63,2.7,3778.0
(주)루닛,63,4.0,5275.0
(주)수젠텍,63,3.2,3691.0
대동병원,63,2.2,3309.0
청주성모병원,63,2.5,2912.0
케이지씨예본(주),63,2.0,3148.0
한국다이이찌산쿄(주),63,3.9,5044.0
(주)알테오젠,62,1.8,3908.0
(주)파이토웨이,62,3.3,4304.0
알피코프(주),62,2.5,3082.0
삼육서울병원,61,2.5,3341.0
비앤빛강남밝은세상안과,58,2.9,3142.0
서울대학교치과병원,58,3.1,4206.0
이엔셀(주),58,1.8,4128.0
강릉아산병원,57,3.2,4428.0
라이브치과병원,57,3.0,3223.0
서울척병원,57,2.1,2925.0
기린성형외과의원,56,2.1,3221.0
(재)푸른나무 청예단,55,2.4,2731.0
(주)아이메디신,55,2.7,4616.0
원진재단부설녹색병원,55,2.8,3230.0
케어링(주),55,2.9,3049.0
(주)다림티센,54,3.0,4407.0
(주)이글벳,54,2.0,2822.0
누베베한의원 분당점,54,3.4,3270.0
봄빛병원,54,1.8,2512.0
사회복지법인한국컴패션,54,4.0,3286.0
홍익병원,54,2.4,3155.0
(주)진매트릭스,53,2.3,4621.0
하늘안과의원,53,2.3,2729.0
(주)엔젠바이오,52,2.8,3776.0
농업회사법인(주)에프앤피,52,1.5,2839.0
동수원병원,52,2.0,2985.0
스미스앤드네퓨(주),52,3.6,4763.0
영동제약(주),52,2.8,3377.0
(재)천주교부산교구부산성모병원,51,2.8,3136.0
(주)셀레믹스,51,2.4,3704.0
(주)이뮨메드,51,2.0,4024.0
바이오이즈(주),51,1.7,3355.0
(주)시어스제약,50,1.6,3309.0
센트럴병원,50,2.1,2611.0
(주)쎌바이오텍인터내셔날,49,2.1,4319.0
(주)아이티켐,49,1.8,3684.0
(주)젠큐릭스,49,2.3,3987.0
(주)퀀타매트릭스,49,2.6,4107.0
국제백신연구소,49,3.1,3886.0
(주)지놈앤컴퍼니,48,3.1,4267.0
(주)화이트생명과학,48,2.8,3230.0
미추홀병원,47,2.5,2737.0
(주)중겸,46,2.8,3151.0
(주)팬젠,46,2.2,3054.0
유케이케미팜,46,1.7,3727.0
제노플랜코리아(주),46,3.0,3433.0
포항성모병원,46,3.0,3528.0
한솔병원,46,2.0,2752.0
(주)대성미생물연구소,44,2.2,3315.0
(주)휴이노,44,3.3,4899.0
레즈메드코리아(유),44,2.9,4233.0
네오뉴트라(주),43,3.1,3504.0
소노바코리아(유),43,2.5,4131.0
예손병원,43,2.1,2841.0
프레지니우스카비코리아(주),43,3.3,5088.0
한림대학교한강성심병원,43,3.0,3612.0
(재)행복나눔재단,42,3.1,4261.0
바른세상병원,42,2.9,3239.0
씨앤피차앤박피부과,42,2.5,2504.0
오스틴제약(주),42,1.5,3290.0
(주)라이트팜텍,41,2.1,2893.0
(주)비지팅엔젤스코리아,41,2.0,2371.0
대희화학(주),41,1.6,3284.0
인솔(주),41,2.5,3855.0
(주)인실리코젠,40,2.9,3747.0
미라셀(주),40,3.0,3888.0
아퓨어스(주),40,2.2,3182.0
화성중앙종합병원,40,2.1,2465.0
(주)와이디생명과학,39,1.6,3300.0
서울여성병원,39,2.3,2650.0
에이티지씨(주),39,2.9,3599.0
힘찬병원,39,2.7,2885.0
(의)성삼의료재단미즈메디병원,38,2.9,2906.0
(재)한.호기독교선교회일신기독병원,38,2.6,2939.0
(주)바이오세움,38,1.7,3263.0
경기도의료원,38,3.1,3066.0
대항병원,38,3.3,2815.0
큐렉소(주),38,3.2,4218.0
튼튼병원,38,2.6,2638.0
(주)와이바이오로직스,37,2.4,4479.0
국가임상시험지원재단,37,2.4,5027.0
서울시니어스타워(주),37,2.5,2788.0
센트럴메디컬서비스(주),37,3.0,3590.0
소야그린텍(주),37,2.6,3024.0
(주)리엔젠,36,2.1,3582.0
(주)메디라인액티브코리아,36,2.1,3330.0
(주)바이오포아,36,1.9,3150.0
셀론텍(주),36,2.0,3783.0
(재)한국나눔장학재단,35,2.8,3626.0
(주)셀리드,35,2.9,3974.0
(주)제놀루션,35,2.0,4089.0
한국에자이(주),35,3.3,5916.0
(의)경동의료재단효성병원,34,3.0,2665.0
(주)메디안디노스틱,34,3.6,3451.0
리더스헬스케어영상의학과의원,34,2.1,2993.0
웰스바이오(주),34,1.9,3719.0
(주)유라이크코리아,33,2.5,3553.0
(주)케어사이드,33,2.0,3319.0
광명성애병원,33,2.5,4176.0
노을(주),33,3.8,4751.0
메디스캔의원,33,3.8,2996.0
바이오플러스(주),33,2.9,4728.0
제주한라병원,33,2.1,2908.0
(주)고려비엔피,32,2.4,3218.0
(주)비오메리으코리아,32,2.8,4287.0
(주)엠디뮨,32,1.8,3492.0
강남베드로병원,32,2.1,2987.0
김해중앙병원,32,2.3,2846.0
(의)마리아의료재단,31,2.2,2815.0
(주)듀켐바이오,31,2.4,3531.0
(주)세포바이오,31,2.2,2988.0
(주)스누콘,31,1.8,2839.0
모커리한방병원,31,2.9,2498.0
아이리움안과의원,31,2.8,3226.0
알지노믹스(주),31,2.4,4029.0
유노성형외과,31,2.8,2999.0
(주)래디안,30,2.5,2631.0
(주)메디칼파크,30,2.6,3620.0
(주)메디팁,30,2.7,4035.0
남양주한양병원,30,2.6,2772.0
베데스다병원,30,2.5,2767.0
사회복지법인대한사회복지회,30,2.2,2795.0
서산중앙병원,30,2.4,3408.0
제일바이오(주),30,2.0,2904.0
티에스성형외과,30,2.4,3077.0
(주)서린메디케어,29,2.5,4408.0
(주)아크로스,29,3.2,3713.0
(주)원진바이오테크놀로지,29,2.9,4739.0
메리놀병원,29,2.4,3336.0
베트올(주),29,2.4,2826.0
올릭스(주),29,3.2,4497.0
(주)넥스모스,28,1.8,3800.0
(주)와이브레인,28,3.1,4846.0
(주)힐세리온,28,1.7,4690.0
똑똑플란트치과의원,28,3.1,3261.0
펠릭스킴앤레기진(주),28,1.4,2303.0
(주)노보믹스,27,1.7,3489.0
(주)바이오인프라생명과학,27,3.1,3508.0
(주)아이엠비디엑스,27,2.5,5511.0
(주)에이피테크놀로지,27,3.2,3767.0
목동힘찬병원,27,2.8,3423.0
삼성의료원,27,3.6,5001.0
슈넬생명과학(주),27,2.4,3165.0
(주)제넨바이오,26,2.2,3992.0
21세기병원,26,2.9,2786.0
국립교통재활병원,26,3.2,3890.0
더성형외과의원,26,2.9,2795.0
마음의숲(주),26,2.5,2824.0
예수병원,26,3.0,3911.0
인천광역시의료원,26,2.5,3161.0
자인메디병원,26,2.2,2881.0
제일메딕스약품,26,2.3,3408.0
(주)바이오다인,25,3.1,6078.0
(주)셀로맥스,25,1.9,3435.0
(주)제너럴네트,25,2.0,2670.0
남산병원,25,3.0,2505.0
신촌연세병원,25,2.2,2850.0
에이치로보틱스(주),25,2.6,4789.0
을지대학병원,25,1.9,3097.0
의료법인오성의료재단동군산병원,25,2.4,3765.0
(주)셀젠텍,24,3.0,3038.0
(주)에스엘메디케어,24,2.5,2716.0
JW정원성형외과,24,2.8,3030.0
광주기독병원,24,3.0,3182.0
바이로큐어(주),24,1.5,3579.0
원데이치과의원,24,3.3,2618.0
의료법인안은의료재단부평세림병원,24,2.2,3629.0
의료법인청구성심병원,24,2.0,2885.0
인제대학교백병원,24,2.7,4282.0
(의)강릉동인병원,23,2.5,2952.0
(주)기산과학,23,2.6,3787.0
(주)베르티스,23,2.9,4439.0
(주)씨와이,23,2.0,2767.0
(주)에스와이메디케어,23,3.3,3387.0
(주)오비이랩,23,2.8,3998.0
강남구립행복요양병원,23,2.5,2857.0
게르베코리아(주),23,3.3,5716.0
더와이즈치과병원,23,3.8,2787.0
로담한의원,23,2.0,2415.0
바이젠셀(주),23,2.8,4298.0
세웅병원,23,2.7,3325.0
신가병원,23,2.5,2780.0
한국썸벧(주),23,2.9,3109.0
한일과학산업(주),23,2.5,3472.0
(주)휴런,22,3.3,5052.0
부산미래아이에프씨의원,22,2.2,2730.0
연세바른병원,22,2.1,2673.0
인애가한방병원,22,2.0,2420.0
클린업피부과 영등포점,22,2.5,3097.0
프로탄바이오(주),22,3.0,3510.0
한국병원,22,2.2,2671.0
(주)뉴냅스,21,3.2,5984.0
(주)라피네홀딩스,21,1.3,3284.0
(주)앱솔로지,21,3.0,4632.0
(주)제이씨헬스케어,21,2.5,2778.0
글로벌라이프사이언스솔루션즈코리아(유),21,3.7,4170.0
안산21세기병원,21,2.3,2896.0
울산병원,21,2.3,3752.0
플랜트치과,21,2.8,2469.0
휴병원,21,1.9,2721.0
(의)새움의료재단 새움병원,20,3.0,2929.0
(의)중앙의료재단,20,1.2,2226.0
(주)씨드모젠,20,2.8,3368.0
더라인성형외과의원,20,3.0,3976.0
에스씨301의원,20,3.5,3313.0
에이치에스바이오(주),20,3.0,3728.0
장스여성병원,20,1.6,2568.0
전라북도군산의료원,20,2.8,4434.0
지에스안과,20,2.8,3170.0
(주)렌즈맘,19,2.4,2767.0
(주)압타머사이언스,19,2.9,3678.0
(주)티에이치케이컴퍼니,19,2.4,4092.0
러스크분당병원,19,2.1,2707.0
문경제일병원,19,2.5,2962.0
서송병원,19,1.9,3541.0
임팩트워커스,19,3.0,2648.0
(주)시선바이오머티리얼스,18,2.6,3898.0
(주)지플러스생명과학,18,2.4,5703.0
경상북도김천의료원,18,2.2,2842.0
서호병원,18,3.1,2762.0
선우의료재단비에이치에스한서병원,18,2.2,3182.0
추병원,18,2.2,2740.0
한국안전보건협회,18,2.2,2798.0
(사)전국지역아동센터협의회,17,1.9,2681.0
(주)하스,17,2.5,3764.0
금천호암노인종합복지관,17,3.5,3134.0
미래병원,17,3.6,2854.0
사회복지법인 열매나눔재단,17,3.1,2762.0
영도병원,17,2.0,3465.0
의료법인서봉의료재단보강병원,17,2.6,3148.0
큰솔병원,17,2.8,3388.0
해운대나눔과행복병원,17,3.4,2961.0
(주)셀라토즈테라퓨틱스,16,3.5,4000.0
(주)테라펙스,16,3.6,3907.0
구병원,16,2.8,3509.0
대전우리병원,16,2.9,3937.0
라연한의원,16,1.9,3854.0
로체스터병원,16,2.3,2543.0
사회복지법인다일복지재단,16,1.9,2614.0
우암병원,16,2.1,2508.0
의료법인명지의료재단,16,2.6,4391.0
인천기독병원,16,2.6,2979.0
(주)엠원코리아,15,3.0,2266.0
(주)큐어팜텍,15,2.8,3099.0
닥터에버스의원,15,2.8,3051.0
디어젠(주),15,2.3,4178.0
목암생명과학연구소,15,3.7,4923.0
사회복지법인엔젤스헤이븐,15,2.3,3140.0
성균관대학교 자연과학대학원,15,3.3,2725.0
성이바이오(주),15,2.0,3656.0
시립남부장애인종합복지관,15,2.7,2886.0
아나토마지코리아(주),15,1.6,3586.0
아름다운강산병원,15,2.8,2298.0
충주의료원,15,2.5,3211.0
한신약품(주),15,2.1,2644.0
(주)가나알엔디,14,2.9,3491.0
(주)바이애틱,14,1.5,3629.0
(주)엑티브온,14,3.4,3623.0
(주)프로젠,14,2.9,5430.0
고려수재활요양병원,14,2.4,2609.0
기쁜우리복지관,14,2.1,2883.0
두드림성형외과,14,1.9,2819.0
세종병원(유),14,2.6,3133.0
아시아드요양병원,14,1.4,3019.0
아지노모도제넥신(주),14,3.2,4429.0
에스디,14,2.4,3556.0
에스비티제약(주),14,2.4,3185.0
유니바이오테크(주),14,2.5,2360.0
카디널헬스코리아(유),14,3.9,4449.0
한도병원,14,2.1,3157.0
(의)희명의료재단,13,2.4,3298.0
(주)실버킹,13,1.1,2464.0
(주)씨어스테크놀로지,13,3.5,4258.0
(주)아이엠디팜,13,2.3,5075.0
(주)애드바이오텍,13,2.4,2660.0
(주)엔게인,13,3.7,2798.0
드림플란트치과의원,13,2.9,2694.0
라파메디앙스정형외과의원,13,2.2,2596.0
메디에이,13,2.6,3465.9402480270574
세화그룹,13,2.4,3140.0
우아성한의원,13,3.0,3322.0
의정부힐링스병원,13,2.6,2400.0
진주한일병원,13,2.5,3005.0
한국도핑방지위원회,13,2.5,4191.0
해븐리병원,13,1.5,2426.0
(주)나노헬릭스,12,3.2,4007.0
강동구보건소,12,3.4,2298.0
굿윌스토어,12,3.3,2968.0
동원지엔씨,12,2.6,2281.0
바로본병원,12,2.3,2298.0
부산광역시장애인종합복지관,12,3.2,3150.0
서울대학교동물병원,12,3.1,2646.0
성석의료재단동작경희병원(재),12,1.5,2652.0
은성의료재단,12,2.4,2333.0
의료법인합포의료재단 에스엠지연세병원,12,1.3,3334.0
진천성모병원,12,2.5,2408.0
한사랑병원,12,2.4,2438.0
(의)창덕의료재단,11,2.2,4488.0
(주)메디파인코퍼레이션,11,2.9,3639.0
(주)비보존,11,2.7,4593.0
(주)에스엘포젠,11,1.7,4530.0
(주)참약사,11,3.5,3865.0
덴키스트(주),11,3.1,3305.0
디스크닥터(주),11,3.0,3455.0
마더스병원,11,2.6,2912.0
모즈의원,11,3.6,3465.9402480270574
브래덤기념병원,11,2.6,2630.0
아이템성형외과,11,3.1,2808.0
의료법인실로암안과병원,11,2.7,3203.0
이피에스인터내셔널코리아(주),11,3.0,5021.0
인천적십자병원,11,3.7,2603.0
일산21세기병원,11,1.6,3465.9402480270574
태화기독교사회복지관,11,4.1,2396.0
(주)넷타겟,10,3.5,3465.9402480270574
(주)세이프닥,10,3.8,3465.9402480270574
(주)에스엘백시젠,10,2.0,5041.0
(주)인투인월드,10,1.4,3107.0
(주)지아이바이옴,10,3.8,3465.9402480270574
(주)지엔티파마,10,2.4,4346.0
(주)파나막스,10,4.9,3465.9402480270574
강서송도병원,10,2.3,2415.0
나누리수원병원,10,2.2,2581.0
누베베한의원 잠실점,10,1.9,2735.0
뉴스타의원,10,3.0,3465.9402480270574
대전복지재단(재),10,4.0,3413.0
비티오제약(주),10,2.5,2300.0
아스렉스코리아(유),10,3.5,3477.0
의료법인본플러스재단분당병원,10,2.1,3223.0
의료법인성광의료재단강남차의원,10,2.6,3735.0
의료법인인천사랑의료재단,10,2.4,4182.0
의료법인좋은사람들여수성심병원,10,1.1,2298.0
이화의료원,10,3.4,5343.0
임이석테마피부과의원,10,2.9,2293.0
한마음병원,10,2.6,2730.0
(주)마이크로바이오틱스,9,2.6,3523.0
(주)스마일랩,9,4.9,4836.0
(주)진캐스트,9,2.6,3836.0
(주)피플바이오,9,2.8,4196.0
다움성형외과의원,9,3.9,2875.0
동래나눔과행복병원,9,4.2,2295.0
바른병원,9,2.4,2609.0
새한산업(주),9,2.2,3166.0
신라젠(주),9,2.2,3603.0
의료법인명경의료재단,9,2.3,2692.0
(의)청천의료재단,8,2.6,2774.0
(주)알메디카,8,2.8,3145.0
(주)에덴룩스,8,3.0,3068.0
(주)지투지바이오,8,3.3,4624.0
(주)편강,8,2.9,3581.0
JS노송병원,8,1.6,2987.0
금왕태성병원,8,1.6,3465.9402480270574
대구카톨릭대학교병원,8,2.4,4187.0
동진국제엠비무역(주),8,3.5,3016.0
드림요양병원,8,2.8,2432.0
드림파마(주),8,3.3,4021.0
모아만의원,8,1.4,3581.0
